Client ID,Age,Gender,Income Group,Average_CA_transaction_amount,No_of_products_held,Held Loan previously,Num Transactions,Loan Flag
3164,40,1,10001-40000,0,1,1,33.0,0
3165,36,1,10001-40000,0,3,1,1.0,0
3166,29,0,0-10000,0,3,0,76.0,0
3167,21,0,10001-40000,880,5,0,21.0,0
3168,63,1,10001-40000,0,5,0,30.0,0
3169,46,1,10001-40000,0,4,1,79.0,0
3170,38,0,10001-40000,68,1,0,19.0,0
3171,40,0,10001-40000,323,4,0,0.0,0
3172,23,1,10001-40000,313,1,0,0.0,0
3173,66,1,10001-40000,219,2,0,16.0,0
3174,52,0,10001-40000,1802,3,0,3.0,0
3175,44,1,10001-40000,0,3,1,0.0,0
3176,24,1,10001-40000,54,3,0,8.0,0
3177,24,0,10001-40000,1530,1,0,0.0,0
3178,51,0,100000+,314,4,0,29.0,0
3179,41,1,10001-40000,0,5,0,33.0,0
3180,50,0,10001-40000,2674,5,1,0.0,0
3181,60,1,100000+,0,4,0,32.0,0
3182,30,1,40001-60000,0,4,0,0.0,0
3183,59,0,60001-100000,1211,2,1,20.0,0
3184,37,1,10001-40000,2935,4,0,0.0,0
3185,69,1,10001-40000,0,2,0,0.0,0
3186,20,0,0-10000,6,1,0,0.0,0
3187,44,1,100000+,0,2,1,62.0,0
3188,54,0,10001-40000,0,2,1,9.0,0
3189,46,1,10001-40000,0,5,0,0.0,0
3190,59,1,100000+,2912,5,0,17.0,0
3191,58,0,10001-40000,2199,2,1,0.0,0
3192,55,1,60001-100000,0,1,0,0.0,0
3193,22,1,10001-40000,2451,2,0,0.0,0
3194,41,1,10001-40000,0,1,1,0.0,0
3195,47,0,10001-40000,65,1,0,25.0,0
3196,44,1,10001-40000,6397,5,0,0.0,0
3197,56,1,10001-40000,0,5,0,18.0,0
3198,28,1,10001-40000,971,5,1,0.0,0
3199,68,0,10001-40000,0,4,0,0.0,0
3200,33,0,40001-60000,0,2,1,0.0,0
3201,33,0,10001-40000,2326,2,0,28.0,0
3202,46,0,60001-100000,0,1,0,10.0,0
3203,68,0,100000+,0,4,1,0.0,0
3204,56,0,10001-40000,0,4,0,1.0,0
3205,34,0,40001-60000,512,3,0,0.0,0
3206,29,0,10001-40000,1419,4,0,2.0,0
3207,51,0,40001-60000,0,4,0,0.0,0
3208,54,1,10001-40000,921,3,1,0.0,0
3209,51,1,40001-60000,216,1,1,9.0,0
3210,64,0,10001-40000,66,4,1,7.0,0
3211,24,0,40001-60000,0,4,0,14.0,0
3212,63,0,10001-40000,0,4,1,3.0,0
3213,28,0,10001-40000,0,1,1,41.0,0
3214,35,1,10001-40000,227,4,0,0.0,0
3215,41,1,0-10000,849,5,1,49.0,0
3216,39,1,100000+,0,3,0,0.0,0
3217,40,1,10001-40000,0,4,0,3.0,0
3218,41,0,40001-60000,1619,1,0,0.0,0
3219,67,0,10001-40000,1977,2,0,0.0,0
3220,48,1,60001-100000,2780,2,0,15.0,0
3221,21,0,0-10000,57,4,0,20.0,0
3222,47,0,10001-40000,57,4,1,14.0,0
3223,35,1,10001-40000,0,1,0,14.0,0
3224,31,1,10001-40000,1209,5,1,67.0,1
3225,45,0,10001-40000,369,5,0,6.0,0
3226,57,0,10001-40000,0,2,0,19.0,0
3227,25,1,10001-40000,15,3,0,52.0,0
3228,45,1,10001-40000,350,3,0,15.0,0
3229,59,1,60001-100000,533,3,0,0.0,0
3230,45,0,60001-100000,1252,3,0,0.0,0
3231,55,0,40001-60000,0,1,1,0.0,0
3232,46,1,60001-100000,272,5,0,8.0,0
3233,51,0,10001-40000,145,2,0,0.0,0
3234,65,0,10001-40000,36,3,0,0.0,0
3235,57,1,10001-40000,1204,2,0,56.0,0
3236,62,0,10001-40000,996,5,0,15.0,0
3237,54,1,0-10000,0,5,0,22.0,0
3238,35,1,10001-40000,2402,3,0,29.0,0
3239,45,1,10001-40000,0,4,1,2.0,0
3240,67,1,40001-60000,736,3,0,6.0,0
3241,30,0,10001-40000,2102,5,0,54.0,0
3242,20,0,0-10000,0,5,0,0.0,0
3243,43,1,10001-40000,22,4,0,0.0,0
3244,63,1,40001-60000,70,1,0,24.0,0
3245,49,0,60001-100000,2489,3,1,4.0,0
3246,48,1,60001-100000,0,5,0,9.0,0
3247,39,1,40001-60000,0,5,1,0.0,0
3248,53,0,10001-40000,1560,1,1,15.0,0
3249,70,1,10001-40000,16,4,1,0.0,0
3250,23,0,100000+,21,3,0,2.0,0
3251,46,1,60001-100000,19,3,0,28.0,0
3252,60,0,10001-40000,0,3,0,48.0,0
3253,33,0,10001-40000,245,4,1,1.0,0
3254,20,1,10001-40000,234,2,0,0.0,0
3255,66,0,10001-40000,170,1,0,19.0,0
3256,29,0,40001-60000,147,3,1,10.0,0
3257,31,0,10001-40000,0,4,1,11.0,0
3258,25,1,10001-40000,0,5,1,35.0,0
3259,25,1,10001-40000,2580,4,0,0.0,0
3260,52,0,60001-100000,0,5,0,0.0,0
3261,36,0,10001-40000,122,1,0,27.0,0
3262,28,0,0-10000,1061,1,1,0.0,0
3263,68,1,40001-60000,313,5,0,0.0,0
3264,30,1,100000+,2111,1,0,0.0,0
3265,36,0,10001-40000,0,4,0,0.0,0
3266,22,0,40001-60000,2542,1,0,0.0,0
3267,57,0,10001-40000,294,4,0,20.0,0
3268,36,1,60001-100000,14,5,0,0.0,0
3269,45,0,10001-40000,1351,2,1,68.0,1
3270,47,1,10001-40000,1171,3,0,6.0,0
3271,36,0,10001-40000,386,3,0,29.0,0
3272,51,0,40001-60000,0,1,0,20.0,0
3273,51,0,10001-40000,2320,2,0,0.0,0
3274,62,0,10001-40000,124,5,0,6.0,0
3275,46,1,40001-60000,923,5,0,29.0,0
3276,20,0,10001-40000,0,5,0,37.0,0
3277,41,0,10001-40000,765,2,0,0.0,0
3278,56,0,10001-40000,403,4,0,6.0,0
3279,31,1,10001-40000,1238,2,0,24.0,0
3280,21,1,10001-40000,0,2,1,17.0,0
3281,36,1,60001-100000,20,5,0,31.0,0
3282,68,0,60001-100000,100,3,1,20.0,0
3283,54,1,60001-100000,981,5,0,27.0,0
3284,37,1,100000+,0,4,0,94.0,0
3285,49,1,60001-100000,1960,2,0,0.0,0
3286,21,0,10001-40000,0,2,0,11.0,0
3287,48,0,60001-100000,0,4,0,29.0,0
3288,31,1,10001-40000,834,4,0,4.0,0
3289,34,1,10001-40000,0,3,1,38.0,0
3290,38,1,10001-40000,0,3,0,40.0,0
3291,39,0,100000+,0,1,0,0.0,0
3292,24,1,0-10000,214,3,0,40.0,0
3293,23,0,10001-40000,729,3,1,0.0,0
3294,59,0,10001-40000,0,1,0,15.0,0
3295,27,0,60001-100000,0,3,1,37.0,0
3296,69,1,40001-60000,81,5,0,1.0,0
3297,20,1,10001-40000,27,1,0,0.0,0
3298,64,0,60001-100000,408,5,0,0.0,0
3299,41,0,10001-40000,1539,1,0,33.0,0
3300,23,1,10001-40000,0,5,0,46.0,0
3301,42,1,100000+,0,4,0,27.0,0
3302,68,0,10001-40000,2027,4,0,0.0,0
3303,67,1,10001-40000,0,4,0,2.0,0
3304,39,1,60001-100000,1241,4,0,47.0,0
3305,63,1,10001-40000,0,5,0,13.0,0
3306,46,1,10001-40000,0,1,0,2.0,0
3307,29,1,60001-100000,30,5,0,32.0,0
3308,51,1,10001-40000,229,1,0,0.0,0
3309,20,0,10001-40000,0,3,1,0.0,0
3310,68,1,10001-40000,0,4,0,32.0,0
3311,55,0,40001-60000,0,1,0,19.0,0
3312,59,0,60001-100000,962,1,0,0.0,0
3313,36,1,10001-40000,59,3,1,0.0,0
3314,47,0,10001-40000,2440,4,0,0.0,0
3315,46,1,10001-40000,0,4,0,0.0,0
3316,52,1,10001-40000,0,1,0,0.0,0
3317,50,1,10001-40000,1916,1,0,63.0,0
3318,52,0,10001-40000,0,4,0,0.0,0
3319,39,0,10001-40000,24,5,0,0.0,0
3320,68,1,100000+,53,1,0,1.0,0
3321,22,0,60001-100000,0,4,1,1.0,0
3322,68,0,10001-40000,1077,4,0,0.0,0
3323,45,1,10001-40000,0,3,1,34.0,0
3324,69,0,10001-40000,1081,5,1,30.0,0
3325,48,0,10001-40000,0,2,0,14.0,0
3326,25,1,100000+,74,5,0,0.0,0
3327,24,1,60001-100000,1234,1,0,55.0,0
3328,56,0,40001-60000,933,1,1,6.0,0
3329,23,0,10001-40000,46,1,0,61.0,0
3330,21,1,40001-60000,2430,5,0,10.0,0
3331,28,1,10001-40000,50,4,1,15.0,0
3332,52,0,10001-40000,1334,5,0,0.0,0
3333,20,0,100000+,2185,1,0,0.0,0
3334,25,0,60001-100000,0,3,0,26.0,0
3335,45,0,10001-40000,2623,4,0,2.0,0
3336,62,0,10001-40000,23,5,0,0.0,0
3337,64,0,10001-40000,812,5,0,22.0,0
3338,40,0,10001-40000,1135,4,0,50.0,0
3339,35,0,40001-60000,0,1,0,0.0,0
3340,41,0,10001-40000,0,5,0,27.0,0
3341,51,0,10001-40000,1219,4,0,0.0,0
3342,41,1,10001-40000,0,1,0,2.0,0
3343,55,0,60001-100000,580,3,0,0.0,0
3344,21,0,10001-40000,31,5,0,23.0,0
3345,21,0,100000+,0,1,1,25.0,0
3346,21,1,0-10000,156,1,0,33.0,0
3347,31,1,10001-40000,1427,3,0,39.0,0
3348,20,1,60001-100000,255,3,0,19.0,0
3349,33,1,10001-40000,315,4,1,33.0,0
3350,32,1,40001-60000,220,2,0,0.0,0
3351,34,1,10001-40000,2704,4,1,36.0,1
3352,21,1,60001-100000,1063,5,0,0.0,0
3353,20,0,100000+,1678,1,0,0.0,0
3354,55,1,10001-40000,1101,5,0,20.0,0
3355,42,1,60001-100000,0,5,0,84.0,0
3356,32,0,10001-40000,0,5,0,17.0,0
3357,69,1,10001-40000,0,1,0,72.0,0
3358,38,0,10001-40000,0,4,0,5.0,0
3359,20,0,10001-40000,413,2,0,0.0,0
3360,24,1,10001-40000,0,1,1,73.0,0
3361,28,0,10001-40000,369,5,0,19.0,0
3362,28,1,10001-40000,1517,1,0,15.0,0
3363,65,1,60001-100000,0,1,1,19.0,0
3364,60,0,0-10000,0,1,0,0.0,0
3365,63,0,10001-40000,6,2,1,1.0,0
3366,39,0,10001-40000,12,5,0,0.0,0
3367,62,0,60001-100000,1798,3,0,4.0,0
3368,21,1,10001-40000,1501,1,1,37.0,0
3369,40,1,10001-40000,26,2,0,18.0,0
3370,36,0,60001-100000,0,3,0,22.0,0
3371,22,1,10001-40000,2311,1,0,8.0,0
3372,57,0,0-10000,0,2,0,0.0,0
3373,50,0,10001-40000,172,3,0,33.0,0
3374,51,1,60001-100000,428,4,0,0.0,0
3375,62,0,10001-40000,156,5,0,38.0,0
3376,32,1,10001-40000,0,4,1,9.0,0
3377,20,1,60001-100000,799,2,0,4.0,0
3378,55,0,10001-40000,0,4,0,0.0,0
3379,31,1,10001-40000,0,4,1,30.0,0
3380,29,1,10001-40000,0,4,0,19.0,0
3381,53,1,10001-40000,0,5,0,19.0,0
3382,61,1,60001-100000,0,1,0,2.0,0
3383,34,0,100000+,0,5,0,31.0,0
3384,58,1,40001-60000,0,2,1,13.0,0
3385,34,0,10001-40000,2999,1,1,11.0,0
3386,46,0,40001-60000,0,3,1,23.0,0
3387,39,1,100000+,41,2,0,0.0,0
3388,45,0,10001-40000,1953,1,1,17.0,0
3389,64,0,10001-40000,1278,5,1,40.0,0
3390,40,1,10001-40000,0,3,1,81.0,0
3391,31,0,100000+,0,4,1,0.0,0
3392,37,1,100000+,1,4,0,0.0,0
3393,35,1,10001-40000,0,3,0,1.0,0
3394,44,1,100000+,9,4,1,37.0,0
3395,63,0,60001-100000,0,3,1,19.0,0
3396,52,1,60001-100000,2804,3,0,19.0,0
3397,36,1,10001-40000,340,5,0,38.0,0
3398,59,1,10001-40000,0,5,0,0.0,0
3399,45,1,10001-40000,364,1,1,38.0,0
3400,59,1,60001-100000,0,3,1,0.0,0
3401,69,1,40001-60000,0,2,0,25.0,0
3402,68,0,60001-100000,70,3,0,9.0,0
3403,24,0,40001-60000,381,4,0,37.0,0
3404,39,1,60001-100000,31,5,0,27.0,0
3405,63,1,0-10000,156,2,0,17.0,0
3406,55,0,100000+,40,3,0,22.0,0
3407,60,0,10001-40000,0,2,0,25.0,0
3408,52,1,100000+,0,2,0,52.0,0
3409,57,1,10001-40000,1752,4,0,25.0,0
3410,20,0,10001-40000,0,3,0,40.0,0
3411,61,0,100000+,46,2,0,14.0,0
3412,46,0,10001-40000,1939,4,0,34.0,0
3413,60,1,100000+,2989,4,0,0.0,0
3414,63,1,10001-40000,3,1,0,0.0,0
3415,67,0,40001-60000,28,2,1,13.0,0
3416,28,0,0-10000,0,3,0,0.0,0
3417,23,1,10001-40000,0,3,1,0.0,0
3418,20,1,10001-40000,587,5,0,0.0,0
3419,50,1,100000+,33,2,0,0.0,0
3420,38,1,0-10000,0,2,0,67.0,0
3421,53,1,100000+,54,1,1,27.0,0
3422,56,1,10001-40000,1501,2,1,0.0,0
3423,28,1,10001-40000,0,1,0,21.0,0
3424,49,0,10001-40000,24,3,0,1.0,0
3425,32,0,60001-100000,0,1,0,75.0,0
3426,29,0,10001-40000,196,5,0,0.0,0
3427,31,1,10001-40000,178,2,0,4.0,0
3428,40,0,10001-40000,0,1,0,69.0,0
3429,61,1,40001-60000,139,2,0,28.0,0
3430,65,0,10001-40000,0,3,1,78.0,1
3431,51,1,100000+,59,5,0,90.0,0
3432,22,1,0-10000,0,3,0,22.0,0
3433,63,0,10001-40000,0,1,0,59.0,0
3434,68,1,10001-40000,0,3,1,57.0,0
3435,40,0,10001-40000,0,1,1,1.0,0
3436,70,1,10001-40000,1169,3,0,0.0,0
3437,47,0,40001-60000,0,3,0,36.0,0
3438,23,0,10001-40000,110,1,0,0.0,0
3439,62,1,100000+,0,3,0,32.0,0
3440,66,1,10001-40000,206,2,1,1.0,0
3441,59,1,10001-40000,0,2,1,0.0,0
3442,21,0,10001-40000,1018,2,0,25.0,0
3443,64,0,10001-40000,0,4,0,9.0,0
3444,69,0,60001-100000,82,1,1,10.0,0
3445,62,0,100000+,885,2,0,35.0,0
3446,57,0,10001-40000,145,2,0,13.0,0
3447,20,0,10001-40000,0,5,0,98.0,0
3448,22,1,10001-40000,0,3,1,0.0,0
3449,32,1,100000+,0,4,0,34.0,0
3450,55,1,10001-40000,363,4,1,26.0,0
3451,32,1,10001-40000,1033,3,0,0.0,0
3452,29,0,10001-40000,0,3,0,0.0,0
3453,44,0,40001-60000,0,5,0,56.0,0
3454,68,1,10001-40000,92,4,0,10.0,0
3455,36,1,100000+,0,3,1,87.0,1
3456,63,1,10001-40000,0,2,1,18.0,0
3457,27,0,0-10000,0,5,0,1.0,0
3458,36,0,100000+,90,2,0,100.0,0
3459,35,1,10001-40000,2064,4,0,29.0,0
3460,60,1,40001-60000,9,4,0,11.0,0
3461,25,1,10001-40000,18,5,1,9.0,0
3462,62,1,60001-100000,0,5,0,30.0,0
3463,33,0,10001-40000,297,5,0,0.0,0
3464,62,0,10001-40000,1322,2,1,25.0,0
3465,57,0,10001-40000,324,4,0,6.0,0
3466,23,1,10001-40000,214,4,1,0.0,0
3467,65,1,60001-100000,1507,4,0,0.0,0
3468,57,0,10001-40000,0,4,0,0.0,0
3469,64,1,10001-40000,1746,3,0,8.0,0
3470,32,1,60001-100000,0,4,0,28.0,0
3471,24,0,10001-40000,0,3,0,0.0,0
3472,26,0,60001-100000,0,1,0,0.0,0
3473,67,1,100000+,87,2,0,14.0,0
3474,43,0,10001-40000,8,3,0,0.0,0
3475,49,1,100000+,0,1,1,61.0,0
3476,50,1,60001-100000,0,2,1,62.0,0
3477,51,0,10001-40000,38,2,0,6.0,0
3478,22,0,0-10000,0,1,1,0.0,0
3479,47,0,10001-40000,694,5,0,7.0,0
3480,56,0,100000+,0,4,0,33.0,0
3481,62,1,100000+,1593,4,0,0.0,0
3482,42,1,10001-40000,0,1,0,0.0,0
3483,43,1,10001-40000,425,3,0,24.0,0
3484,24,0,10001-40000,0,3,1,0.0,0
3485,25,1,100000+,325,4,0,0.0,0
3486,31,1,10001-40000,0,1,0,0.0,0
3487,47,1,10001-40000,84,1,1,1.0,0
3488,54,1,40001-60000,2524,4,0,31.0,0
3489,38,0,10001-40000,2316,1,0,29.0,0
3490,68,1,10001-40000,0,1,1,0.0,0
3491,54,0,100000+,0,2,0,0.0,0
3492,24,0,10001-40000,972,1,0,25.0,0
3493,38,1,10001-40000,0,4,0,0.0,0
3494,48,0,100000+,0,5,0,4.0,0
3495,57,1,10001-40000,141,1,0,14.0,0
3496,65,1,10001-40000,0,3,0,0.0,0
3497,35,1,10001-40000,0,2,0,0.0,0
3498,23,0,100000+,5,3,0,30.0,0
3499,34,0,100000+,0,1,1,32.0,0
3500,23,0,10001-40000,1647,1,0,73.0,0
3501,29,0,10001-40000,0,3,1,0.0,0
3502,70,1,10001-40000,0,4,0,0.0,0
3503,50,1,10001-40000,0,5,1,40.0,0
3504,69,1,60001-100000,0,5,0,11.0,0
3505,28,1,10001-40000,0,4,0,0.0,0
3506,59,0,100000+,0,5,0,0.0,0
3507,47,0,40001-60000,0,4,1,7.0,0
3508,56,1,10001-40000,0,4,0,23.0,0
3509,60,0,10001-40000,0,2,1,26.0,0
3510,36,1,10001-40000,962,5,0,0.0,0
3511,51,1,60001-100000,0,1,0,0.0,0
3512,38,1,10001-40000,0,3,1,53.0,0
3513,34,0,40001-60000,1058,1,0,31.0,0
3514,63,1,10001-40000,2082,3,0,16.0,0
3515,27,0,60001-100000,0,1,0,19.0,0
3516,25,1,10001-40000,0,5,0,35.0,0
3517,62,1,100000+,1818,5,0,33.0,0
3518,45,0,10001-40000,0,4,0,0.0,0
3519,44,1,0-10000,1742,5,0,13.0,0
3520,30,0,100000+,1081,4,0,0.0,0
3521,54,1,100000+,14,1,1,16.0,0
3522,65,0,100000+,356,4,0,17.0,0
3523,32,0,0-10000,1102,2,0,14.0,0
3524,59,1,60001-100000,0,4,1,3.0,0
3525,70,0,10001-40000,849,4,0,0.0,0
3526,33,0,10001-40000,1087,3,0,7.0,0
3527,38,0,10001-40000,2093,1,1,34.0,0
3528,69,1,100000+,260,1,1,0.0,0
3529,65,0,40001-60000,37,1,0,0.0,0
3530,35,1,10001-40000,25,5,1,25.0,0
3531,21,0,10001-40000,0,1,0,18.0,0
3532,29,1,100000+,0,2,0,39.0,0
3533,46,1,10001-40000,0,2,0,36.0,0
3534,27,1,10001-40000,107,3,1,25.0,0
3535,51,0,100000+,0,3,0,22.0,0
3536,60,1,40001-60000,2362,1,0,12.0,0
3537,58,1,100000+,237,2,0,0.0,0
3538,24,0,10001-40000,0,1,0,0.0,0
3539,51,0,100000+,8,5,0,0.0,0
3540,46,1,10001-40000,102,2,0,9.0,0
3541,24,0,100000+,0,2,0,2.0,0
3542,24,1,60001-100000,427,1,0,54.0,0
3543,48,0,60001-100000,0,1,1,50.0,0
3544,33,0,10001-40000,1067,2,0,32.0,0
3545,41,1,100000+,0,5,1,12.0,0
3546,59,0,100000+,1122,1,0,8.0,0
3547,24,0,10001-40000,0,4,0,0.0,0
3548,68,0,10001-40000,112,5,0,1.0,0
3549,39,1,10001-40000,0,4,0,0.0,0
3550,40,1,0-10000,0,2,1,5.0,0
3551,57,1,10001-40000,66,4,0,0.0,0
3552,42,1,10001-40000,2106,4,0,21.0,0
3553,51,1,10001-40000,0,3,0,23.0,0
3554,42,0,0-10000,0,3,0,38.0,0
3555,38,0,10001-40000,1134,2,0,0.0,0
3556,42,1,60001-100000,320,1,0,0.0,0
3557,54,0,10001-40000,42,5,1,0.0,0
3558,62,0,10001-40000,59,2,1,59.0,0
3559,32,0,10001-40000,0,4,1,0.0,0
3560,30,0,60001-100000,0,4,1,39.0,0
3561,31,0,40001-60000,897,5,1,14.0,0
3562,64,0,10001-40000,90,5,0,4.0,0
3563,31,1,10001-40000,0,2,0,0.0,0
3564,48,1,40001-60000,0,4,0,24.0,0
3565,61,0,10001-40000,0,5,1,3.0,0
3566,28,0,60001-100000,320,4,0,0.0,0
3567,25,0,100000+,0,4,0,73.0,0
3568,50,0,40001-60000,1016,1,0,27.0,0
3569,51,1,10001-40000,0,2,1,0.0,0
3570,24,0,10001-40000,0,2,1,23.0,0
3571,39,0,10001-40000,0,2,0,93.0,0
3572,70,1,60001-100000,402,2,0,8.0,0
3573,70,1,0-10000,0,5,0,6.0,0
3574,67,1,10001-40000,1079,4,0,10.0,0
3575,55,1,10001-40000,366,5,1,0.0,0
3576,22,0,60001-100000,0,2,0,0.0,0
3577,46,1,10001-40000,21,1,0,0.0,0
3578,31,1,40001-60000,0,5,0,19.0,0
3579,29,0,60001-100000,1119,4,1,2.0,0
3580,49,0,0-10000,0,5,1,2.0,0
3581,44,1,100000+,0,1,0,9.0,0
3582,24,0,10001-40000,51,1,0,25.0,0
3583,69,1,10001-40000,0,5,1,15.0,0
3584,43,0,10001-40000,150,2,0,10.0,0
3585,65,0,10001-40000,90,2,0,32.0,0
3586,44,1,100000+,2647,1,0,26.0,0
3587,70,0,60001-100000,2874,1,1,0.0,0
3588,54,0,10001-40000,0,4,0,46.0,0
3589,55,0,10001-40000,197,2,1,0.0,0
3590,39,0,60001-100000,241,1,0,78.0,0
3591,27,1,100000+,0,2,0,23.0,0
3592,64,1,40001-60000,299,2,1,38.0,0
3593,31,1,10001-40000,2233,4,0,36.0,0
3594,52,0,10001-40000,2442,2,0,13.0,0
3595,22,0,10001-40000,93,1,1,2.0,0
3596,70,1,0-10000,0,5,0,25.0,0
3597,23,1,10001-40000,233,4,0,16.0,0
3598,57,1,100000+,407,1,1,96.0,1
3599,23,0,100000+,0,5,0,0.0,0
3600,49,1,10001-40000,0,3,0,11.0,0
3601,59,1,10001-40000,0,4,1,32.0,0
3602,23,0,10001-40000,0,4,1,72.0,0
3603,57,1,10001-40000,0,4,0,16.0,0
3604,32,1,10001-40000,245,1,0,26.0,0
3605,49,1,10001-40000,1135,4,1,5.0,0
3606,50,1,10001-40000,350,5,1,0.0,0
3607,51,1,10001-40000,163,2,1,7.0,0
3608,44,0,10001-40000,0,3,1,74.0,0
3609,62,0,100000+,17,3,0,2.0,0
3610,24,0,100000+,0,5,0,0.0,0
3611,23,1,10001-40000,0,1,0,84.0,0
3612,35,0,10001-40000,0,1,0,36.0,0
3613,31,0,100000+,116,4,0,6.0,0
3614,39,0,10001-40000,46,1,0,0.0,0
3615,52,0,10001-40000,0,2,0,21.0,0
3616,31,0,10001-40000,36,4,0,0.0,0
3617,36,1,100000+,1376,3,0,96.0,0
3618,46,1,10001-40000,578,1,0,1.0,0
3619,55,0,10001-40000,0,2,0,27.0,0
3620,24,1,10001-40000,74,2,1,38.0,0
3621,68,1,10001-40000,0,1,0,37.0,0
3622,34,0,100000+,318,2,0,1.0,0
3623,40,1,10001-40000,0,1,0,0.0,0
3624,40,0,60001-100000,100,5,1,16.0,0
3625,58,1,10001-40000,0,2,0,37.0,0
3626,23,1,0-10000,0,4,1,36.0,0
3627,47,1,0-10000,842,1,0,90.0,0
3628,28,0,100000+,0,2,0,32.0,0
3629,37,1,40001-60000,1992,1,0,7.0,0
3630,63,1,10001-40000,0,2,0,38.0,0
3631,52,0,10001-40000,56,5,0,44.0,0
3632,49,0,100000+,1477,3,0,0.0,0
3633,50,1,10001-40000,0,1,0,7.0,0
3634,51,1,100000+,0,2,0,47.0,0
3635,46,1,60001-100000,1161,5,0,0.0,0
3636,64,1,10001-40000,1786,3,0,6.0,0
3637,64,1,40001-60000,296,3,0,0.0,0
3638,41,1,10001-40000,0,2,0,0.0,0
3639,51,1,40001-60000,542,3,0,3.0,0
3640,27,0,10001-40000,0,3,1,11.0,0
3641,38,1,10001-40000,2410,5,0,0.0,0
3642,66,1,100000+,1409,3,0,64.0,0
3643,67,0,10001-40000,34,3,1,0.0,0
3644,52,1,10001-40000,0,4,0,18.0,0
3645,70,1,10001-40000,731,1,0,0.0,0
3646,21,0,100000+,1032,3,0,5.0,0
3647,42,0,10001-40000,0,2,0,13.0,0
3648,33,0,10001-40000,378,4,1,9.0,0
3649,20,1,60001-100000,0,4,0,16.0,0
3650,62,1,60001-100000,0,1,1,30.0,0
3651,59,0,10001-40000,86,3,0,0.0,0
3652,33,1,60001-100000,1058,1,1,0.0,0
3653,47,0,10001-40000,53,2,1,97.0,1
3654,36,0,10001-40000,50,4,0,27.0,0
3655,64,1,10001-40000,0,5,0,10.0,0
3656,52,1,40001-60000,2540,4,1,0.0,0
3657,20,0,10001-40000,263,4,0,22.0,0
3658,41,1,10001-40000,0,4,0,33.0,0
3659,20,0,10001-40000,0,3,1,0.0,0
3660,47,0,10001-40000,0,5,1,11.0,0
3661,61,1,10001-40000,0,1,0,22.0,0
3662,42,0,10001-40000,0,4,0,0.0,0
3663,64,1,10001-40000,2879,5,0,0.0,0
3664,67,0,40001-60000,1158,2,1,35.0,0
3665,65,0,10001-40000,0,2,0,3.0,0
3666,59,0,100000+,0,2,0,19.0,0
3667,48,1,40001-60000,0,2,0,78.0,0
3668,33,1,10001-40000,343,3,0,33.0,0
3669,63,0,10001-40000,89,1,0,17.0,0
3670,45,1,60001-100000,0,5,0,21.0,0
3671,23,1,10001-40000,0,5,1,0.0,0
3672,43,1,40001-60000,380,1,0,68.0,0
3673,31,0,40001-60000,219,4,0,0.0,0
3674,46,0,10001-40000,0,1,0,19.0,0
3675,56,1,0-10000,0,1,0,11.0,0
3676,20,1,40001-60000,0,2,0,66.0,0
3677,42,0,60001-100000,62,5,1,2.0,0
3678,62,0,10001-40000,0,5,0,0.0,0
3679,31,0,10001-40000,4,1,0,23.0,0
3680,50,0,10001-40000,0,3,0,37.0,0
3681,43,1,100000+,26,1,1,34.0,0
3682,45,0,60001-100000,0,4,0,0.0,0
3683,32,1,100000+,32,4,0,29.0,0
3684,55,1,60001-100000,1748,2,0,0.0,0
3685,60,0,10001-40000,1697,3,0,32.0,0
3686,43,1,10001-40000,0,4,1,39.0,0
3687,37,0,60001-100000,0,2,0,0.0,0
3688,63,1,40001-60000,408,5,0,0.0,0
3689,40,0,10001-40000,1138,2,1,0.0,0
3690,69,1,10001-40000,0,4,0,0.0,0
3691,70,0,10001-40000,30,4,0,16.0,0
3692,28,1,10001-40000,0,2,0,0.0,0
3693,33,0,10001-40000,817,1,1,99.0,1
3694,66,1,60001-100000,356,4,0,0.0,0
3695,33,0,10001-40000,25,3,0,21.0,0
3696,68,1,10001-40000,545,4,0,0.0,0
3697,47,1,10001-40000,117,1,0,3.0,0
3698,31,0,10001-40000,231,1,0,7.0,0
3699,56,1,100000+,0,5,0,0.0,0
3700,39,0,100000+,407,3,0,32.0,0
3701,29,1,100000+,155,1,1,65.0,0
3702,21,1,10001-40000,191,4,0,68.0,0
3703,70,0,100000+,581,5,0,73.0,0
3704,26,0,40001-60000,16,2,1,26.0,0
3705,42,1,60001-100000,2224,3,1,17.0,0
3706,49,0,10001-40000,1279,4,1,0.0,0
3707,38,0,10001-40000,0,2,0,2.0,0
3708,60,1,10001-40000,715,2,1,12.0,0
3709,48,1,60001-100000,0,5,1,17.0,0
3710,40,1,10001-40000,0,2,0,27.0,0
3711,46,1,10001-40000,763,5,1,13.0,0
3712,65,1,10001-40000,232,5,1,0.0,0
3713,58,0,10001-40000,1050,2,0,0.0,0
3714,26,1,10001-40000,204,5,0,25.0,0
3715,65,1,10001-40000,0,2,0,58.0,0
3716,37,1,100000+,0,3,0,50.0,0
3717,23,1,10001-40000,1257,3,0,20.0,0
3718,21,1,10001-40000,284,2,0,0.0,0
3719,22,1,10001-40000,206,5,0,0.0,0
3720,65,0,10001-40000,0,3,1,34.0,0
3721,62,0,40001-60000,42,5,0,11.0,0
3722,50,0,100000+,914,5,0,72.0,0
3723,26,0,10001-40000,39,4,1,6.0,0
